orderday,order_id,delivery_deviation,median_delivery_handover_min_same_location,vehicle_type,is_pooled,has_alcohol,is_new_courier,is_large_order,delivery_handover_min
2025-10-14,197661,7.2,2.0804,MOPED,0,0,1,0,9.05
2025-11-23,797960,1.89,3.1569,BIKE,0,0,0,0,3.1
2025-10-01,552776,4.7,6.9141,BIKE,1,0,0,0,9.25
2025-10-08,571256,4.53,8.607,BIKE,0,0,1,0,13.8
2025-10-08,972637,5.4,3.1726,CAR,0,0,1,0,14.16
2025-11-28,369054,5.55,3.6969,BIKE,0,0,1,0,11.3
2025-10-17,659252,2.55,5.9582,BIKE,1,0,0,0,8.26
2025-10-27,518443,3.05,2.1098,MOPED,1,0,0,0,3.52
2025-11-14,903585,7.09,5.4131,BIKE,0,0,0,0,12.79
2025-10-08,421909,1.45,1.9212,CAR,0,0,0,1,2.07
2025-11-22,854444,2.88,2.8796,BIKE,1,0,0,0,3.51
2025-10-06,732500,2.08,3.4782,BIKE,0,0,0,0,5.51
2025-11-20,663359,4.56,4.07,CAR,0,0,1,0,6.3
2025-11-13,212990,3.28,3.4768,BIKE,0,0,1,0,11.43
2025-10-30,169519,5.55,3.7234,BIKE,1,0,1,0,15.68
2025-10-23,109503,3.84,3.5364,CAR,0,0,1,0,10.67
2025-10-15,291775,1.87,1.8399,BIKE,0,0,0,0,2.17
2025-11-29,719745,1.92,4.3257,BIKE,0,0,0,0,3.11
2025-11-10,813226,4.04,4.7167,BIKE,0,0,0,0,5.32
2025-10-14,247977,2.76,5.7046,BIKE,0,0,1,0,5.64
2025-10-27,670126,3.11,6.8,CAR,1,0,0,0,7.33
2025-10-03,551495,6.48,4.0695,BIKE,1,0,0,0,9.35
2025-10-12,713777,5.93,5.8446,BIKE,0,0,0,0,11.44
2025-11-12,126806,9.96,3.5061,CAR,0,0,1,0,19.37
2025-10-03,276072,3.46,1.9005,CAR,1,0,0,0,2.86
2025-11-09,515384,2.94,4.9794,CAR,0,0,1,0,5.97
2025-10-01,170119,5.0,4.5949,BIKE,0,0,0,0,7.77
2025-10-17,925146,3.06,3.4825,BIKE,1,0,0,1,6.07
2025-11-28,285165,3.11,3.3987,BIKE,1,0,0,0,5.88
2025-10-18,941851,3.67,4.1727,BIKE,0,0,0,0,4.16
2025-10-10,729720,9.27,3.0501,BIKE,0,0,0,0,12.56
2025-11-28,570641,5.77,4.1176,CAR,0,0,0,0,7.09
2025-10-12,979381,6.08,2.3985,CAR,1,0,0,0,6.05
2025-10-17,571027,9.06,2.515,BIKE,1,0,0,0,13.69
2025-10-22,507507,6.37,2.0157,BIKE,0,0,0,0,10.71
2025-11-11,802164,2.3,7.7865,BIKE,1,0,0,0,5.81
2025-10-14,963403,6.32,3.581,CAR,1,0,0,0,6.68
2025-11-10,979903,6.73,5.4397,CAR,0,0,0,0,19.22
2025-10-08,951378,5.62,2.2251,BIKE,0,0,0,0,3.48
2025-11-20,985421,3.68,3.2439,CAR,0,0,1,0,6.52
2025-10-17,184080,5.33,4.2881,BIKE,1,0,1,0,11.53
2025-10-15,352791,4.01,5.9684,BIKE,0,0,0,0,8.8
2025-10-06,177794,2.49,2.7406,BIKE,0,0,0,0,4.16
2025-10-07,392985,2.82,2.9719,BIKE,0,0,1,0,4.68
2025-11-19,224447,5.77,2.5339,BIKE,0,0,0,0,9.04
2025-11-28,220029,2.58,3.3224,BIKE,0,0,1,1,5.75
2025-11-01,279830,2.7,2.3004,BIKE,0,0,0,0,1.87
2025-11-17,607942,5.91,1.9124,BIKE,0,0,1,0,7.4
2025-11-12,438416,4.34,3.8433,CAR,0,0,1,0,8.45
2025-11-28,661931,5.41,4.4804,BIKE,0,0,0,0,6.94
2025-10-09,406094,2.19,2.1845,CAR,0,0,0,0,3.45
2025-10-20,287921,5.34,2.6607,BIKE,0,0,1,0,5.58
2025-11-11,462644,2.92,3.3493,BIKE,0,0,1,0,6.28
2025-11-14,783404,2.44,6.4785,BIKE,0,0,0,0,5.45
2025-11-08,598685,3.15,0.916,BIKE,0,1,0,0,1.46
2025-10-02,487732,8.01,4.1217,BIKE,0,0,0,1,14.99
2025-10-18,640285,3.38,4.4947,BIKE,1,0,1,0,11.15
2025-10-02,722893,1.45,3.0359,CAR,0,0,1,1,4.38
2025-10-15,941965,1.87,3.9525,CAR,0,0,0,0,4.55
2025-10-11,444710,7.86,3.442,BIKE,0,0,1,0,11.47
2025-10-03,850230,8.92,6.4612,BIKE,0,0,0,0,21.66
2025-10-09,769931,2.63,3.6218,BIKE,0,0,1,0,7.92
2025-11-14,732543,4.2,4.803,CAR,0,0,0,0,5.23
2025-11-12,884586,5.79,4.1299,MOPED,1,0,0,0,10.69
2025-10-23,551157,3.62,4.5192,CAR,0,0,1,0,6.77
2025-11-14,158005,4.37,2.5494,BIKE,0,0,0,0,4.27
2025-11-12,317322,4.08,3.7605,BIKE,1,0,0,0,3.9
2025-10-10,289784,1.93,3.3944,BIKE,0,0,0,0,3.98
2025-11-06,667829,3.41,2.6151,BIKE,0,1,1,0,4.35
2025-10-24,123387,4.08,4.9151,BIKE,0,0,0,0,5.85
2025-11-28,980412,4.27,1.4483,BIKE,0,0,0,0,4.26
2025-11-01,804268,1.71,5.7133,BIKE,0,0,0,0,4.74
2025-10-04,185457,5.91,1.3034,BIKE,0,0,0,0,5.37
2025-11-08,244129,4.33,3.2797,BIKE,0,0,0,0,6.37
2025-10-07,688316,2.39,4.9438,CAR,1,0,0,0,5.86
2025-10-29,743534,9.97,2.1377,BIKE,0,0,0,0,19.0
2025-11-14,417875,3.41,4.0892,BIKE,1,0,0,0,5.92
2025-11-15,780218,3.52,3.9268,CAR,0,0,0,1,6.12
2025-11-29,279761,5.59,3.9431,BIKE,0,0,0,0,6.87
2025-10-29,668926,10.4,3.0365,BIKE,1,0,0,0,16.59
2025-10-09,584814,5.7,2.8978,CAR,1,0,1,0,10.68
2025-11-24,277558,6.13,1.7982,BIKE,1,0,0,0,7.13
2025-11-11,644855,2.46,3.344,BIKE,0,0,0,0,2.3
2025-11-15,522955,4.24,4.9018,BIKE,1,0,0,0,4.45
2025-10-02,682092,3.11,2.9086,BIKE,0,0,1,0,3.34
2025-10-03,470965,5.77,2.9675,BIKE,1,0,1,1,9.63
2025-11-10,103754,6.04,6.2203,BIKE,1,1,0,0,12.94
2025-10-28,651332,9.18,3.2672,BIKE,0,0,0,0,18.07
2025-10-20,167260,1.38,3.9811,MOPED,0,0,0,0,2.91
2025-11-11,166912,2.96,4.2631,BIKE,1,0,0,0,5.15
2025-10-04,356695,7.77,3.2663,CAR,0,0,0,0,12.84
2025-11-27,632994,2.01,4.498,BIKE,0,0,1,0,6.51
2025-10-30,895326,6.07,5.0304,BIKE,0,0,0,0,12.72
2025-10-31,446130,7.15,4.8771,BIKE,0,0,0,0,10.47
2025-11-10,968374,4.0,5.0776,CAR,0,0,0,1,7.59
2025-10-22,806972,1.99,1.3993,CAR,0,0,0,0,1.68
2025-10-09,129725,3.82,2.1532,BIKE,0,0,1,0,7.24
2025-10-09,236998,8.41,2.8407,BIKE,0,0,0,0,12.83
2025-10-31,204555,8.75,2.5297,MOPED,0,0,0,0,11.12
2025-10-16,361486,4.5,2.6109,CAR,0,0,0,1,10.03
2025-11-04,895928,2.49,4.8525,BIKE,1,0,1,0,6.44
2025-10-22,680735,9.67,3.6278,BIKE,0,0,0,0,12.81
2025-11-15,988036,6.11,3.3014,CAR,1,0,0,1,7.78
2025-11-23,785166,2.57,3.1885,BIKE,1,0,0,0,4.14
2025-11-21,974631,4.81,2.9747,CAR,0,0,0,0,4.32
2025-11-28,665609,4.7,3.1679,BIKE,0,0,0,0,6.2
2025-10-31,877401,2.95,5.7956,CAR,1,0,0,0,6.3
2025-10-13,333103,4.83,1.6399,BIKE,0,0,0,0,3.16
2025-10-28,515872,7.05,5.5688,BIKE,0,0,1,0,20.77
2025-11-18,155147,3.5,7.9183,BIKE,0,0,1,1,11.55
2025-11-20,715684,7.42,5.5539,CAR,0,0,1,0,17.74
2025-11-08,542882,1.69,2.3302,CAR,0,0,0,0,2.43
2025-11-28,575584,12.29,2.873,CAR,0,0,0,0,22.42
2025-11-08,400931,4.17,5.1104,CAR,0,0,0,0,8.72
2025-10-07,344839,6.93,3.1595,BIKE,0,0,1,0,16.3
2025-11-27,556162,4.52,2.8505,BIKE,1,0,0,0,8.9
2025-10-25,646015,2.69,3.348,CAR,0,0,0,1,4.29
2025-11-27,863711,3.98,2.2009,CAR,0,0,0,0,3.48
2025-11-17,195081,1.56,3.3099,BIKE,1,0,1,0,3.08
2025-10-01,484865,5.72,2.1209,BIKE,0,0,1,0,8.29
2025-11-19,865418,4.47,4.5664,BIKE,0,1,0,0,9.25
2025-11-15,692344,3.68,2.4788,BIKE,1,0,1,0,4.34
2025-11-04,758441,5.91,3.5515,CAR,1,0,0,0,6.4
2025-10-11,789556,4.13,2.9223,CAR,0,0,0,0,9.71
2025-11-03,792095,5.49,4.026,CAR,0,0,0,0,6.05
2025-10-18,860109,6.56,4.7356,CAR,0,0,0,0,9.62
2025-10-31,180102,3.08,3.8839,BIKE,0,0,1,0,3.6
2025-11-29,256570,2.67,2.6324,BIKE,0,0,0,0,1.3
2025-10-16,701153,1.71,2.785,CAR,0,0,0,0,2.62
2025-11-20,787016,4.31,8.0972,BIKE,0,0,0,0,12.47
2025-11-15,167695,5.08,4.9569,BIKE,0,0,0,0,7.69
2025-10-30,531116,2.09,3.2234,CAR,0,0,1,0,2.94
2025-11-24,621608,8.25,2.7726,CAR,1,0,1,0,17.16
2025-11-06,217235,2.69,1.9105,CAR,1,0,1,0,3.01
2025-10-25,540917,1.42,5.2869,CAR,1,0,0,0,3.48
2025-10-28,733065,8.56,2.6209,BIKE,0,1,0,0,11.64
2025-10-24,119033,1.51,5.148,BIKE,0,0,1,0,5.22
2025-11-03,616409,6.57,4.7445,CAR,1,0,0,0,12.85
2025-10-21,766165,5.82,5.7251,CAR,0,0,0,0,13.8
2025-11-18,791211,4.76,4.6274,BIKE,0,0,0,0,6.81
2025-11-20,651120,3.12,3.2083,BIKE,0,0,1,0,4.62
2025-10-11,294509,5.21,3.5031,CAR,0,0,1,0,11.43
2025-11-22,477869,6.85,3.5148,BIKE,1,0,0,0,6.59
2025-11-26,245016,2.48,3.1345,CAR,0,0,1,0,5.42
2025-10-27,382017,6.61,1.7539,BIKE,0,0,1,0,11.06
2025-10-09,664660,6.46,1.3478,BIKE,0,0,0,0,4.16
2025-10-16,189464,4.7,4.6274,CAR,0,0,1,0,9.48
2025-11-20,770739,3.1,3.2449,BIKE,0,0,0,0,5.92
2025-10-11,217322,6.47,4.9776,BIKE,1,0,1,0,16.49
2025-10-14,792111,5.23,2.9994,CAR,0,0,0,0,6.59
2025-11-12,986514,2.44,3.4801,CAR,1,0,0,0,4.51
2025-10-15,845182,3.37,4.9231,BIKE,0,0,1,0,6.27
2025-10-22,891542,6.11,6.1463,BIKE,0,0,0,0,14.11
2025-11-11,547557,4.29,3.0761,BIKE,1,0,1,0,10.7
2025-11-11,898519,6.98,2.32,BIKE,1,0,0,0,7.33
2025-10-22,516978,3.42,5.4489,BIKE,1,0,0,0,6.98
2025-10-25,969049,2.46,3.1119,BIKE,0,0,0,1,4.87
2025-10-03,623886,1.75,2.9751,BIKE,0,0,0,0,3.49
2025-11-08,633884,3.16,2.6125,BIKE,0,0,1,1,4.16
2025-10-30,334627,4.66,4.6526,BIKE,0,0,0,0,7.9
2025-10-01,731827,6.64,1.9998,MOPED,0,0,0,0,8.76
2025-11-14,642601,5.6,3.621,MOPED,1,0,0,0,8.68
2025-10-03,821909,3.82,2.7451,CAR,0,0,1,0,6.58
2025-11-16,214914,2.62,6.2148,CAR,0,0,0,0,6.62
2025-10-17,647993,3.63,4.8679,BIKE,0,0,1,1,9.55
2025-11-02,822724,3.46,2.9104,BIKE,1,0,1,0,6.96
2025-10-13,959877,3.92,3.3412,BIKE,0,0,0,1,6.68
2025-11-25,203892,2.48,4.8608,BIKE,1,0,0,0,3.56
2025-10-08,834005,6.0,3.5906,BIKE,1,0,0,0,8.35
2025-11-01,364167,4.88,5.8242,MOPED,1,0,0,0,9.06
2025-11-26,743942,2.16,4.3114,CAR,1,0,0,0,4.01
2025-10-26,290868,6.58,3.8349,CAR,0,0,1,0,14.95
2025-10-06,180073,2.7,3.8225,CAR,0,0,0,0,3.49
2025-10-12,978629,2.24,10.5267,CAR,0,0,1,0,9.93
2025-10-08,688717,4.24,2.3018,BIKE,0,0,1,0,5.0
2025-10-29,204195,1.68,2.2274,BIKE,1,0,1,0,2.55
2025-10-20,816987,5.45,3.1685,BIKE,1,0,0,1,6.86
2025-11-14,133848,0.98,5.8306,CAR,0,0,0,0,6.24
2025-10-13,389910,2.42,1.1401,BIKE,0,0,1,0,1.96
2025-11-14,168099,8.91,1.5316,CAR,0,0,0,0,7.96
2025-11-22,529276,2.88,2.9752,MOPED,0,0,1,0,5.2
2025-10-08,169122,3.14,7.4659,BIKE,0,0,0,0,5.44
2025-10-18,771447,7.67,3.516,BIKE,0,0,0,0,8.55
2025-10-26,673156,2.73,2.1622,CAR,0,0,1,0,3.35
2025-10-20,743407,5.94,4.7352,BIKE,0,0,0,0,8.94
2025-11-02,516441,7.29,6.3786,BIKE,0,0,1,0,19.08
2025-10-08,981718,5.15,2.7002,CAR,0,0,1,0,9.48
2025-11-17,368787,1.97,4.1362,CAR,0,0,1,0,6.03
2025-10-12,586275,3.0,3.6975,BIKE,1,0,0,0,5.84
2025-10-16,209079,3.17,2.9052,BIKE,0,1,1,0,4.35
2025-11-12,346353,5.26,4.5527,BIKE,0,0,0,0,4.73
2025-11-06,507442,4.7,1.7547,BIKE,0,0,1,0,7.23
2025-10-11,294718,3.21,1.9149,MOPED,0,0,1,0,5.5
2025-10-17,521947,3.88,2.6445,BIKE,0,0,1,0,6.2
2025-11-13,471602,2.87,3.8562,BIKE,0,0,0,0,3.19
2025-11-23,996816,3.93,4.3003,BIKE,0,0,1,0,8.94
2025-10-30,168926,2.05,2.2667,BIKE,0,0,1,0,2.86
2025-11-13,761357,2.0,3.9395,CAR,0,0,0,0,3.34
2025-10-08,417650,7.77,4.9519,BIKE,0,0,0,0,13.86
2025-10-23,964661,1.81,4.4761,CAR,0,0,0,0,3.5
2025-10-10,543031,6.32,2.9042,BIKE,0,0,0,0,5.49
2025-10-06,142092,1.57,3.0127,CAR,0,0,1,0,4.08
2025-11-29,424683,5.56,2.0366,BIKE,0,0,0,0,5.57
2025-10-01,252889,3.66,6.5542,BIKE,0,1,0,0,9.82
2025-11-28,793221,7.85,4.1666,MOPED,0,1,0,0,14.97
2025-10-11,637716,3.43,1.763,BIKE,0,0,0,0,4.18
2025-11-10,275006,1.48,5.4753,BIKE,0,0,0,0,4.06
2025-10-23,870915,3.69,4.4606,MOPED,1,0,1,0,8.1
2025-10-03,869727,4.39,5.4128,CAR,0,0,1,0,16.58
2025-10-14,241330,3.8,2.7902,CAR,0,0,1,0,6.06
2025-10-13,157775,5.41,2.9523,BIKE,0,1,1,0,11.2
2025-10-20,836940,3.06,2.5121,BIKE,0,0,0,0,4.35
2025-11-04,367613,2.16,7.4584,BIKE,0,0,1,0,4.72
2025-11-21,390998,2.46,2.8563,MOPED,1,0,1,0,4.96
2025-11-18,761616,3.13,2.365,MOPED,0,0,1,0,3.53
2025-11-20,879446,3.12,2.6911,BIKE,1,0,0,0,2.72
2025-10-05,461278,7.6,6.1477,BIKE,0,0,0,1,11.76
2025-11-22,757011,5.72,3.8698,BIKE,1,0,0,0,9.73
2025-11-10,281360,5.07,5.4887,BIKE,0,0,1,0,11.07
2025-10-21,446874,4.71,3.8822,CAR,0,0,1,0,12.31
2025-11-18,518267,4.72,3.2458,CAR,0,0,1,0,9.31
2025-11-15,389530,4.4,2.278,CAR,1,0,1,0,7.22
2025-11-06,342634,4.14,6.2298,CAR,0,0,0,0,6.85
2025-10-11,133787,1.42,5.0333,CAR,0,0,1,0,5.37
2025-10-07,645909,3.37,5.2002,CAR,0,0,0,0,6.85
2025-10-12,702272,3.6,4.9153,BIKE,0,0,1,0,7.6
2025-10-04,553008,2.79,2.6218,BIKE,0,0,0,0,2.59
2025-10-23,538469,3.07,3.8525,BIKE,0,0,0,0,4.21
2025-10-26,920483,4.71,5.2094,CAR,0,0,1,0,15.13
2025-11-17,411955,5.95,4.9495,MOPED,1,0,0,0,10.36
2025-11-29,130447,4.71,3.6973,BIKE,0,0,0,0,7.51
2025-10-02,228046,5.88,7.1051,MOPED,1,0,0,0,7.83
2025-10-16,839290,5.93,4.2587,BIKE,0,0,0,0,8.52
2025-11-03,616494,3.49,5.6632,CAR,0,0,1,0,9.49
2025-10-11,785614,5.27,3.759,CAR,1,0,0,0,6.58
2025-10-23,970477,1.69,3.0088,CAR,0,0,1,0,4.59
2025-11-20,741147,3.35,4.994,MOPED,0,0,0,0,6.51
2025-10-23,288490,3.16,4.5848,BIKE,0,0,1,0,7.21
2025-11-20,507688,8.72,3.9726,BIKE,0,0,1,0,14.95
2025-11-23,604409,4.8,2.477,BIKE,1,0,0,0,5.71
2025-11-14,627759,2.08,5.0696,BIKE,0,0,0,1,6.51
2025-11-24,338404,5.46,2.5323,MOPED,1,0,0,0,6.19
2025-11-22,744600,6.39,4.6588,BIKE,1,0,1,0,14.64
2025-10-30,616595,3.88,2.2249,CAR,0,0,1,0,5.05
2025-11-08,851164,5.73,2.476,CAR,1,0,0,0,7.61
2025-11-14,763689,1.16,3.8921,BIKE,0,0,0,1,3.01
2025-10-20,265937,1.05,4.3318,BIKE,0,0,1,0,10.19
2025-10-16,146850,2.25,3.7827,BIKE,1,0,0,0,5.01
2025-11-18,416364,4.37,2.8261,BIKE,0,0,0,0,4.9
2025-11-15,193808,2.31,3.6723,BIKE,0,0,1,0,4.93
2025-10-31,601597,2.65,3.7494,BIKE,0,0,0,0,4.22
2025-10-24,761757,4.24,3.2748,CAR,0,0,0,0,6.33
2025-11-27,328981,3.17,2.6081,CAR,0,0,1,0,4.61
2025-10-26,622220,3.08,5.284,CAR,0,1,0,0,13.28
2025-10-02,790885,3.28,2.6958,BIKE,1,1,1,0,6.64
2025-11-26,153072,7.83,6.4575,MOPED,0,0,1,0,24.38
2025-10-15,845466,7.09,2.4991,CAR,0,0,0,0,8.04
2025-11-14,708108,4.1,3.9376,MOPED,0,0,1,1,8.43
2025-11-23,577746,9.27,3.5762,BIKE,1,0,1,0,24.83
2025-11-14,123284,5.23,3.3328,CAR,0,0,0,0,7.79
2025-11-06,183369,7.22,4.4991,CAR,1,0,0,0,12.19
2025-10-22,911554,2.64,4.6799,BIKE,0,0,0,0,2.56
2025-10-26,956985,2.92,4.2635,BIKE,0,0,0,0,5.05
2025-11-18,837266,2.91,2.2571,CAR,0,0,0,1,4.88
2025-10-04,981220,3.88,2.1538,BIKE,0,0,0,0,4.08
2025-10-06,687100,4.18,2.0974,BIKE,0,0,0,0,5.66
2025-10-22,370143,4.77,3.1652,BIKE,0,0,0,0,6.51
2025-10-23,929395,5.82,3.4161,MOPED,1,0,0,0,6.22
2025-10-25,757456,3.13,7.4172,BIKE,1,0,1,0,10.59
2025-11-26,623156,4.05,3.437,CAR,0,0,0,0,5.19
2025-10-03,869097,8.61,3.702,BIKE,1,0,0,0,14.77
2025-10-20,518495,6.0,4.3588,CAR,0,0,0,0,7.18
2025-11-02,352164,8.55,3.107,BIKE,0,1,1,0,19.84
2025-11-29,995331,3.19,3.7979,CAR,0,0,1,0,6.12
2025-11-17,869605,2.84,1.6889,BIKE,0,0,1,0,3.94
2025-11-18,388345,2.86,2.4324,BIKE,1,0,1,0,4.33
2025-10-20,250787,3.32,1.706,BIKE,0,0,0,1,3.16
2025-10-06,260381,2.38,4.571,CAR,0,0,1,0,5.43
2025-10-12,770438,4.7,1.9772,MOPED,0,0,1,0,4.84
2025-11-13,549830,4.74,5.8449,BIKE,0,0,1,0,12.81
2025-10-19,629393,7.92,3.9869,BIKE,0,0,1,0,20.32
2025-11-22,456992,1.68,4.9764,CAR,0,0,0,0,4.13
2025-11-17,889271,2.53,2.6914,CAR,0,0,1,0,6.62
2025-10-25,168920,6.07,2.1994,BIKE,1,0,1,0,11.3
2025-11-28,930051,4.44,3.0377,BIKE,0,0,1,0,7.51
2025-11-18,667109,4.15,5.1673,BIKE,0,0,1,0,7.52
2025-11-18,750024,7.63,7.453,BIKE,0,0,0,0,17.89
2025-10-18,641357,2.45,4.2201,BIKE,0,0,1,0,6.25
2025-10-15,605659,2.82,2.0201,BIKE,0,0,1,0,4.52
2025-11-07,107531,2.66,2.3482,BIKE,1,0,0,0,2.76
2025-11-27,530267,1.48,1.8677,CAR,1,0,1,0,2.88
2025-10-27,763096,4.33,3.3113,MOPED,1,0,0,0,3.69
2025-11-10,763070,3.12,3.124,MOPED,0,0,0,0,3.81
2025-10-24,167155,2.81,3.3017,CAR,0,0,0,0,3.94
2025-11-12,686712,2.57,2.2478,CAR,1,0,1,0,6.54
2025-10-21,407747,4.02,2.1516,BIKE,1,0,0,0,3.08
2025-11-09,574013,2.72,3.61,CAR,0,0,1,0,6.12
2025-11-06,232503,4.53,4.1827,BIKE,1,0,0,0,5.18
2025-10-15,829963,5.1,2.141,CAR,1,0,0,0,8.22
2025-10-26,792841,3.5,4.1661,MOPED,0,0,0,0,4.48
2025-10-10,979005,3.38,4.9538,CAR,0,0,0,0,4.35
2025-10-03,764917,4.45,1.2273,BIKE,0,0,0,0,3.02
2025-11-08,465446,4.0,6.1901,CAR,1,0,0,0,9.12
2025-10-29,755522,7.89,4.5326,MOPED,0,0,0,0,11.11
2025-11-07,119675,4.75,4.9705,BIKE,0,0,1,0,10.28
2025-11-24,173997,7.01,2.2994,CAR,0,0,1,0,9.16
2025-10-05,248087,5.5,4.6754,BIKE,0,0,0,0,7.12
2025-10-24,586799,2.1,4.8745,CAR,0,0,0,0,3.94
2025-11-09,619349,3.07,2.686,BIKE,0,0,0,0,6.37
2025-11-28,855678,3.96,4.663,BIKE,1,1,1,0,12.66
2025-10-05,240905,6.26,3.2997,CAR,1,0,1,0,13.02
2025-11-01,370040,10.63,2.7238,BIKE,1,0,1,0,23.69
2025-10-26,526188,3.18,3.2252,BIKE,0,0,0,0,5.16
2025-11-17,411877,4.17,3.7137,BIKE,0,0,0,0,6.87
2025-10-27,875723,6.05,3.0928,CAR,1,0,1,0,11.17
2025-10-12,666088,3.94,2.5341,BIKE,0,0,0,0,6.82
2025-11-08,367491,2.07,4.3012,CAR,0,0,0,0,3.83
2025-11-05,814423,5.69,3.6824,BIKE,0,0,1,0,11.64
2025-11-24,589066,5.66,1.7586,CAR,0,0,0,0,5.45
2025-10-06,758003,7.21,2.7608,BIKE,0,0,1,1,12.43
2025-11-13,402929,4.18,2.4791,BIKE,1,0,0,0,4.16
2025-10-13,905113,6.33,6.5333,BIKE,0,0,0,0,10.5
2025-11-19,466008,3.58,3.643,BIKE,1,1,0,0,5.52
2025-10-31,933731,2.72,3.1203,BIKE,0,0,0,1,3.91
2025-10-18,117073,2.53,2.7901,BIKE,0,0,0,0,3.35
2025-10-29,988736,1.97,3.3169,CAR,0,0,0,0,3.57
2025-10-10,654970,3.25,4.6151,BIKE,1,0,0,0,4.41
2025-11-08,853158,4.74,1.5884,MOPED,1,0,1,0,5.23
2025-11-08,852254,3.65,3.8021,BIKE,0,0,0,0,6.17
2025-10-03,507505,4.48,2.8521,BIKE,0,0,1,0,6.74
2025-11-20,215359,7.52,4.0998,BIKE,0,0,0,0,8.92
2025-11-14,166707,3.13,4.6958,BIKE,1,0,0,0,5.04
2025-11-17,570670,5.92,1.972,BIKE,1,0,0,1,11.11
2025-10-29,338511,3.67,3.0906,BIKE,0,0,0,0,3.79
2025-11-11,335718,3.63,5.5937,BIKE,0,0,0,0,5.75
2025-11-16,689716,2.45,4.7586,BIKE,0,0,1,0,6.58
2025-10-26,150601,4.0,3.0017,BIKE,1,0,1,0,8.16
2025-11-23,495755,1.38,2.7045,BIKE,0,0,1,0,5.52
2025-11-01,595479,7.6,2.7894,BIKE,0,0,0,0,8.54
2025-10-27,735775,0.99,2.0365,BIKE,1,0,0,1,2.13
2025-10-11,778029,4.14,4.6714,BIKE,0,0,0,0,4.59
2025-11-23,564184,2.29,4.9908,CAR,0,0,1,0,5.2
2025-11-28,513860,2.86,2.9903,BIKE,0,0,1,0,5.07
2025-11-10,511961,3.05,2.8566,BIKE,0,0,0,0,2.71
2025-10-06,351924,10.62,2.6347,BIKE,0,0,1,0,16.06
2025-10-31,883441,2.34,2.9153,BIKE,1,0,1,0,4.03
2025-10-08,914660,6.41,2.5947,BIKE,0,0,1,0,7.38
2025-11-22,623394,7.24,3.2778,BIKE,0,0,1,0,12.89
2025-11-13,349430,1.26,4.6741,BIKE,1,0,0,0,2.51
2025-10-24,527737,2.98,4.5014,BIKE,1,0,1,0,6.72
2025-10-18,222788,8.52,2.4847,CAR,1,0,0,0,13.6
2025-10-09,721527,2.1,3.6905,CAR,1,0,1,0,5.69
2025-10-22,651216,7.38,4.4404,BIKE,1,0,0,0,12.13
2025-11-12,380466,4.02,2.3806,BIKE,1,0,1,1,5.6
2025-11-22,550930,3.93,3.6759,CAR,1,0,1,0,10.01
2025-11-19,450040,4.2,5.4501,CAR,1,0,1,0,12.5
2025-10-10,162292,4.81,3.1642,MOPED,0,0,0,0,5.28
2025-10-01,653343,2.51,1.4464,BIKE,0,0,1,0,3.27
2025-10-03,405035,3.56,1.1061,BIKE,1,0,1,0,3.7
2025-11-13,706200,4.88,3.9197,CAR,0,0,1,0,11.12
2025-10-26,761948,4.43,3.6272,CAR,1,0,1,0,11.2
2025-11-25,452680,4.83,3.7413,BIKE,0,0,0,0,5.54
2025-10-07,368448,2.83,4.1903,CAR,1,0,1,0,6.82
2025-10-27,631633,5.56,1.8753,BIKE,0,0,0,0,4.13
2025-10-15,260372,4.32,2.5182,BIKE,0,0,0,0,3.55
2025-11-26,191006,1.84,4.0882,BIKE,1,1,1,0,4.76
2025-10-23,229350,3.11,4.5888,BIKE,0,0,1,1,8.23
2025-10-21,788725,2.59,3.1493,CAR,0,0,0,0,3.43
2025-11-15,905878,2.57,1.9163,CAR,0,0,1,0,4.07
2025-10-13,888768,3.2,3.9629,CAR,0,0,0,0,5.48
2025-11-01,948464,5.51,3.551,BIKE,0,0,0,0,7.24
2025-11-18,306487,2.96,2.2626,BIKE,0,0,1,0,5.95
2025-10-20,197852,4.54,1.4717,BIKE,1,0,0,0,3.7
2025-11-17,592092,4.18,4.3195,BIKE,0,0,0,0,5.49
2025-10-05,238593,2.75,2.7239,CAR,0,0,0,0,3.58
2025-11-10,827067,3.41,3.7399,BIKE,1,1,1,0,8.92
2025-11-22,778841,6.25,3.6874,BIKE,0,0,0,0,12.63
2025-11-01,380618,4.37,2.1769,BIKE,0,0,0,0,4.28
2025-11-26,277832,5.34,4.0802,BIKE,0,0,0,0,7.44
2025-11-22,942150,7.66,2.4628,CAR,0,0,1,0,16.85
2025-11-16,406773,5.04,1.8616,BIKE,0,0,0,1,4.52
2025-10-28,145232,1.55,1.7537,CAR,1,0,0,1,2.65
2025-11-10,448688,4.64,3.4773,CAR,0,0,0,0,6.68
2025-10-28,560385,2.98,6.2299,BIKE,0,0,0,0,4.84
2025-10-12,883301,10.03,3.5372,BIKE,0,0,0,0,12.45
2025-10-06,412813,4.95,6.6519,CAR,0,0,0,0,11.77
2025-10-26,309093,3.01,5.9216,BIKE,0,0,0,0,4.48
2025-10-17,431328,5.38,4.2325,CAR,0,0,0,0,10.22
2025-11-05,803305,4.24,6.1875,BIKE,0,0,0,0,6.98
2025-10-10,113140,1.72,5.9477,BIKE,0,0,0,0,4.12
2025-10-26,488612,6.24,5.3828,MOPED,1,0,0,0,7.56
